"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"8397414","30028722330000081000000000U3","MOYO HELADOS","MOYO BARRANCA SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","EJERCITO MEXICANO (DE LAS AMERICAS)","BOULEVARD","ADOLFO RUIZ CORTINES","BOULEVARD","EJERCITO MEXICANO","BOULEVARD","ADOLFO RUÍZ CORTINES","3495",,"CENTRO Y PLAZA COMERCIAL","PISO 3",,,"COLONIA","UNIDAD HAB HERIBERTO KEHOE","CENTRO Y PLAZA COMERCIAL","PLAZA LAS AMERICAS","3495","94298","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0657","025",,,,"Fijo","19.1407725","-96.10655959","2019-11"
"9029057","30045722515000141000000000U5","MR CREPAS",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","FRANCISCO I. MADERO","CALLE","PORFIRIO DIAZ","CALLE","DEMETRIO CAZARIN","CALLEJON","CALLEJÓN DEL GANADO","0","SN",,,"0",,"COLONIA","CENTRO",,,,"95400","30","VERACRUZ DE IGNACIO DE LA LLAVE","045","Cosamaloapan de Carpio","0001","Cosamaloapan","0520","012",,,,"Semifijo","18.37001829","-95.78789734","2019-11"
"7197672","30118722330000021000000000U8","MR SANCHEZ FAST FOOD",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","SUR 4","CALLE","PUENTE INDEPENDENCIA","ANDADOR","NINGUNO","0","SN",,,"0",,"COLONIA","CENTRO",,,,"94300","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","0181","070",,,,"Semifijo","18.84716121","-97.10729389","2019-11"
"9178862","30039722515001641000000000U6","MR. KONO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","UNIVERSIDAD","AVENIDA","AVENIDA DE LAS PALMAS","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,"ISLA SN","COLONIA","PARAISO COATZACOALCOS",,,,"96558","30","VERACRUZ DE IGNACIO DE LA LLAVE","039","Coatzacoalcos","0001","Coatzacoalcos","188A","013",,,,"Semifijo","18.14192289","-94.47333524","2019-11"
"6935248","30123722515000231000000000U9","MUGS CAFE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","PONCIANO ARRIAGA","CALLE","LOMA VERDE","CALLE","ALDAMA","CALLE","CARRILLO PUERTO","111",,,,"0",,"COLONIA","FRACC LOMA LINDA II",,,,"93998","30","VERACRUZ DE IGNACIO DE LA LLAVE","123","Pánuco","0001","Pánuco","0711","025",,,,"Fijo","22.05671057","-98.19040534","2019-11"
"9038494","30193722515004881000000000U0","MUNCHI DONUTS","MUNCHI DONUTU ","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","AUTOPISTA A VERACRUZ","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","1",,"CENTRO Y PLAZA COMERCIAL","PISO 1","0",,"COLONIA","TEJERIA","CENTRO Y PLAZA COMERCIAL","PLAZA FRAMBOYANES","1","91697","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0087","Valente Díaz","1733","014",,,,"Fijo","19.16985737","-96.22681456","2019-11"
"4305074","30028722515000262001000000U5","N SALADA MIX","ALIMENTOS EN SERVICIOS DE VERACRUZ SA","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","BOULEVARD","ADOLFO RUIZ CORTINES","AVENIDA","JESUS REYES HEROLES","AVENIDA","COSTA DORADA","BOULEVARD","ADOLFO RUÍZ CORTINES","516",,,,,,"FRACCIONAMIENTO","COSTA VERDE",,,,"94294","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0591","024","2292020349","AES-FACTURACION@HOTMAIL.COM",,"Fijo","19.16588548","-96.11280434","2010-07"
"4354728","30044722515000441000000000U2","NACHOS CAFE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","24-A","AVENIDA","TREINTA Y UNO","PRIVADA","31-A","PRIVADA","CALLE 24","1",,,,,,"COLONIA","GIRASOL",,,,"94556","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0595","011",,,,"Fijo","18.89106191","-96.95386036","2010-07"
"8130488","30087722515004821000000000U0","NAO CAFE DE ORIGEN",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","MIGUEL PALACIOS","CALLE","J. J. HERRERA","CALLE","BALDERAS","CALLE","ÚRSULO GALVÁN","2","A",,,"0",,"COLONIA","JARDINES DE BAMBU",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0982","022",,"WWW.NAOCULINARIA@GMANI.COM","WWW.NAOCULINARIA.COM","Fijo","19.52635433","-96.92453606","2019-11"
"4368529","30086722515000031000000000U2","NARANJA Y JUGOS SIN NOMBRE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","BENITO JUAREZ","CALLE","24 DE FEBRERO","AVENIDA","VISTA HERMOSA","CALLE","ÚRSULO GALVÁN","0","SN",,,"0",,"CUARTEL","SEGUNDO",,,,"93660","30","VERACRUZ DE IGNACIO DE LA LLAVE","086","Jalacingo","0001","Jalacingo","0129","020",,,,"Fijo","19.80250702","-97.3019478","2010-07"
"8315217","30028722515001252000000000U5","NATA REPOSTERIA Y CAFE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","AVENIDA","AVENIDA DE LAS PALMERAS","CALLE","INVERNADERO","CALLE","JARDINES DEL VIRGINIA","CALLE","CLAVEL","646",,,,,,"FRACCIONAMIENTO","UNIDAD HAB ISSSTE",,,,"94294","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0642","005",,,,"Fijo","19.15406447","-96.11282731","2019-11"
"9044009","30087722515004011000000000U8","NATURAL FRESH",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","GUATEMALA","CALLE","REPUBLICA DEL SALVADOR","CALLE","HONDURAS","CALLE","CIPRÉS","9","B",,,,,"COLONIA","FRANCISCO I. MADERO",,,,"91070","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0978","002","2281812571",,,"Fijo","19.52229638","-96.93034897","2019-11"
"7289063","30028722515001071000000000U9","NATURALITO JUGOS Y LICUADOSJU",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","5 DE FEBRERO","CALLE","LORENZO BARCELATA","CALLE","ANTONIO M. CARLON","CALLE","ERNESTO CORTÁZAR","6",,,,"0",,"COLONIA","C.LORENZO BARCELATA",,,,"94297","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0163","044","2294489759","COMER-LAGRA@HOTMAIL.CO",,"Fijo","19.14610748","-96.1261104","2019-11"
"7819249","30048722515000571000000000U7","NATURALS SNACK",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","MIGUEL HIDALGO","CALLE","GUILLERMO PRIETO","CARRETERA","CARRETERA A JÁLTIPAN DE MORELOS","0","SN",,,"0",,"BARRIO","SEGUNDO",,,,"96349","30","VERACRUZ DE IGNACIO DE LA LLAVE","048","Cosoleacaque","0008","Coacotla","0753","003",,,,"Fijo","17.93379833","-94.66930538","2019-11"
"7820604","30048722515000691000000000U3","NEGOCIO DE HERBALIFE LICUADOS Y MALTEADAS",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","HEROES DE TOTOAPAN","CALLE","ADOLFO LOPEZ MATEOS","CALLE","VENUSTIANO CARRANZA","CALLE","SIN REFERENCIA","51",,,,"0",,"COLONIA","F GUTIERREZ",,,,"96700","30","VERACRUZ DE IGNACIO DE LA LLAVE","048","Cosoleacaque","0073","Minatitlán","0626","001",,,,"Fijo","17.98589069","-94.58309622","2019-11"
"7820664","30048722515000711000000000U9","NEGOCIO DE LICUADOS Y ANTOJITOS SIN NOMBRE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","JOSE MARIA MORELOS","CALLE","HEROES DE TOTOAPAN","CALLE","VENUSTIANO CARRANZA","85",,,,,,"COLONIA","F GUTIERREZ",,,,"96700","30","VERACRUZ DE IGNACIO DE LA LLAVE","048","Cosoleacaque","0073","Minatitlán","0611","001",,,,"Fijo","17.98712541","-94.58556824","2019-11"
"4422206","30193722515001751000000000U8","NETWORK COFFE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","HERIBERTO JARA CORONA","CALLE","PASEO JOSE MARTI","AVENIDA","GEORGE WASHINGTON","CALLE","CRISTOBAL DE OLID","385","B",,,,,"FRACCIONAMIENTO","REFORMA",,,,"91757","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0468","011","2299352041",,,"Fijo","19.17096993","-96.12514234","2010-07"
"4337105","30039722515000581000000000U5","NEVERIA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","JOSE LOPEZ PORTILLO","PRIVADA","NINGUNO","PRIVADA","NINGUNO","CALLE","JOAQUÍN HERNÁNDEZ GALICIA","96",,,,"0",,"LOCALIDAD","MUNDO NUEVO",,,,"96386","30","VERACRUZ DE IGNACIO DE LA LLAVE","039","Coatzacoalcos","0043","Mundo Nuevo","0913","003",,,,"Fijo","18.08749553","-94.38811105","2014-12"
"4246505","30189463310000611010000000U2","NEVERIA EL PIPILA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","PIPILA","AVENIDA","BENITO JUAREZ","CALLE","JOSE L.GARIZURIETA","CALLE","JOSÉ MARÍA MORELOS Y PAVÓN","13",,,,,,"COLONIA","CENTRO",,,,"92800","30","VERACRUZ DE IGNACIO DE LA LLAVE","189","Tuxpan","0001","Túxpam de Rodríguez Cano","0215","024",,,,"Fijo","20.95247629","-97.4029973","2014-12"
"4237489","30102722212000651000000000U6","NEVERIA EL QUIOSCO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","MAXIMINO AVILA CAMACHO","CALLE","MIGUEL HIDALGO","CALLE","JOSE MARIA MORELOS","AVENIDA","PEDRO BELLI","0","SN",,,"0",,"COLONIA","CENTRO",,,,"93600","30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0158","037",,"SILVIAGLZ@HOTMAIL.COM",,"Fijo","20.06173792","-97.05507889","2010-07"
"8431750","30039722515001331000000000U4","NEVERIA GUERO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","PASEO MIGUEL ALEMAN","CALLE","JUVENTINO ROSAS","CALLE","LAZARO CARDENAS","AVENIDA","16 DE SEPTIEMBRE",,"SN",,,,,"COLONIA","COATZACOALCOS CENTRO",,,,"96400","30","VERACRUZ DE IGNACIO DE LA LLAVE","039","Coatzacoalcos","0001","Coatzacoalcos","0078","009",,,,"Fijo","18.1557565","-94.41767326","2019-11"
"4312630","30193722515001501000000000U7","NEVERIA GUERO GUERA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","BOULEVARD","MANUEL AVILA CAMACHO","CALLE","AMADO NERVO","CALLE","JOSE AZUETA","CALLE","AMADO NERVO","230",,,,,,"COLONIA","RICARDO FLORES MAGON",,,,"91900","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0326","050","2294226058",,,"Fijo","19.1925134","-96.12424185","2014-12"
"7289076","30028722515001081000000000U8","NEVERIA GUERO GUERA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","PASEO JARDIN","CALLE","FERNANDO SILICEO","CALLE","2 DE ABRIL","AVENIDA","AVENIDA DE LAS AMÉRICAS","29","B",,,"0",,"FRACCIONAMIENTO","VIRGINIA",,,,"94294","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0568","013",,,"WWW.GUEROGUERA.COM","Fijo","19.16395603","-96.12874682","2019-11"
"4229724","30193431199000142001045915M6","NEVERIA GÜERO GÜERA","PRODUCTORES NEVEROS DEL GOLFO SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","11 a 30 personas","AVENIDA","FRANCISCO LANDERO Y COSS","CALLE","GUTIERREZ ZAMORA","CALLE","MIGUEL LERDO DE TEJADA","AVENIDA","IGNACIO ZARAGOZA","42",,"42","PLANTA BAJA","42","2-A","COLONIA","FAROS",,,,"91700","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0218","040",,"PRODUCTORES.NEVEROS2018@GMAIL.COM",,"Fijo","19.20100779","-96.13712965","2012-06"
"4305483","30028722515000131000000000S2","NEVERIA GÜERO GÜERA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","BOULEVARD","ADOLFO RUIZ CORTINES","CALLE","ONCE","CALLE","ESCUELA MEDICO MILITAR","CALLE","VEINTIOCHO","14",,,,,,"FRACCIONAMIENTO","COSTA VERDE",,,,"94294","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0591","012",,,,"Fijo","19.16471683","-96.11017936","2014-12"
"4305019","30028722515000101000000000U5","NEVERIA GUERO GUERO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","PASEO LAS FLORES","CALLE","ANTONIO DE ALAMINOS","CALLE","ESPAÑA","CALLE","PASEO DE LAS JACARANDAS",,"SN",,,,,"FRACCIONAMIENTO","VIRGINIA",,,,"94294","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0572","002","2291285389",,,"Semifijo","19.16281452","-96.12169345","2014-12"
"7738546","30028722515001651000000000U8","NEVERIA GUERO GUERO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","BOULEVARD","MANUEL AVILA CAMACHO","CALLE","PULPO","BOULEVARD","BOULEVARD DEL MAR","CALLE","PETO","777",,,,"0",,"FRACCIONAMIENTO","COSTA DE ORO",,,,"94299","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0252","044",,,,"Fijo","19.15533782","-96.0978719","2019-11"
"9023461","30193722515003922000045915S3","NEVERIA GUERO GUERO GUERA GUERA","PRODUCTORES NEVEROS DEL GOLFO SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","CALLE","MARIO MOLINA","AVENIDA","IGNACIO ZARAGOZA","CALLE","FRANCISCO LANDERO Y COSS","CALLE","GUTIÉRREZ ZAMORA","13",,,,,,"COLONIA","CENTRO",,,,"91700","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0218","029",,,,"Fijo","19.20027606","-96.13716237","2019-11"
"8314105","30193722515003612000000000U0","NEVERIA GUERO GUERO GUERA GUERA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","BOULEVARD","MANUEL AVILA CAMACHO","CALLE","FRAY BARTOLOME DE LAS CASAS","CALLE","NINGUNO","CALLE","18 DE MARZO","2215",,,,,,"COLONIA","RICARDO FLORES MAGON",,,,"91900","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0434","009",,,,"Fijo","19.18327248","-96.12487183","2019-11"
"8927697","30175722515000091000000000U7","NEVERIA JUAREZ",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","MEXICO","CALLE","VERACRUZ","CALLE","TAMAULIPAS","BOULEVARD","PUENTE CAZONES II","0","SN",,,"0",,"COLONIA","PLAN DE AYALA",,,,"92912","30","VERACRUZ DE IGNACIO DE LA LLAVE","175","Tihuatlán","0052","Plan de Ayala","0332","047","7821519256",,,"Fijo","20.5518012","-97.46949195","2019-11"
"6464731","30193722219010581000000000S7","NEVERIA LA FUENTE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","MELCHOR OCAMPO","AVENIDA","INDEPENDENCIA","AVENIDA","5 DE MAYO","CALLE","IGNACIO LÓPEZ RAYÓN","234",,"PASAJE Y ANDADOR COMERCIAL","PLANTA BAJA","0",,"COLONIA","CENTRO","PASAJE Y ANDADOR COMERCIAL","PASAJE CASAS CASTILLA","234","91700","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0203","036",,,,"Fijo","19.19578504","-96.13652844","2010-07"
"6463210","30193722515002701000000000M2","NEVERIA LA FUENTE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","FRANCISCO I. MADERO","PRIVADA","CAYO HUESO","CALLE","ESTEBAN MORALES","AVENIDA","5 DE MAYO","796",,,,"0",,"COLONIA","ZONA CENTRO",,,,"91700","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0203","013","2299310474",,,"Fijo","19.19626097","-96.13853252","2010-07"
"6464643","30193722212010983000000000S0","NEVERIA LA FUENTE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","MIGUEL HIDALGO","CALLE","JUAN SOTO","CALLE","CUATRO CIENEGAS","CALLE","CUATRO CIÉNEGAS",,"SN",,,"1137","B","COLONIA","ZONA CENTRO",,,,"91700","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0241","006",,,,"Fijo","19.19305211","-96.13735005","2010-07"
"4300593","30044722515000621000000000U9","NEVERIA LA MICHOACANA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CARRETERA","CORDOBA-PEÑUELA","CALLE","TREINTA Y CINCO","CALLE","TREINTA Y NUEVE","AVENIDA","SEIS","3511",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,,"COLONIA","FLORES MAGON","CENTRO Y PLAZA COMERCIAL","PLAZA COMERCIAL SORIANA HIPER","3511","94630","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0487","012",,,,"Semifijo","18.88243594","-96.92255522","2014-12"
"8167513","30087722515004941000000000S6","NEVERIA LA MICHOACANA","NEVERIA LA MICHOACANA SA","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","PROLONGACION","ANTONIO CHEDRAUI CARAM","ANDADOR","BENITO JUAREZ","ANDADOR","ANTONIO CHEDRAUI CARAM","CALLE","ELÍAS LIZARDI SÁNCHEZ",,"SN",,,,,"COLONIA","DEL SECTOR AGRARIO",,,,"91157","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1957","002",,,,"Fijo","19.54092135","-96.89703838","2019-11"
"8738541","30189722515000601000000000U4","NEVERIA LAS HELADAS",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","BENITO JUAREZ","CALLE","CORREGIDORA","CALLE","HUMBOLDT","BOULEVARD","JESUS REYES HEROLES",,"SN",,,,,"COLONIA","CENTRO",,,,"92800","30","VERACRUZ DE IGNACIO DE LA LLAVE","189","Tuxpan","0001","Túxpam de Rodríguez Cano","0200","027",,,,"Fijo","20.95320774","-97.4069603","2019-11"
"8358154","30124722515000301000000000U8","NEVERIA LAS TRADICIONALES  PAPANTECA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","RODOLFO CURTI","CALLE","MARIANO ABASOLO","CALLE","ALEJANDRO VEGA","CALLE","INDEPENDENCIA","200",,,,,,"BARRIO","SANTA CRUZ",,,,"93400","30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0001","Papantla de Olarte","0808","016",,,,"Fijo","20.44205208","-97.31852299","2019-11"
"7976256","30189722515000571000000000U9","NEVERIA LOS BARRILES",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","CALLE A LA TORRE","AVENIDA","BENITO JUAREZ","BOULEVARD","JESUS REYES HEROLES","CALLE","HUMBOLT",,"SN",,,,,"COLONIA","CENTRO",,,,"92800","30","VERACRUZ DE IGNACIO DE LA LLAVE","189","Tuxpan","0001","Túxpam de Rodríguez Cano","0200","026",,,,"Fijo","20.95290215","-97.40598365","2019-11"
"7822335","30182722515000021000000000U0","NEVERIA MICKY",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","DIVISION DEL NORTE","CALLE","FRONTERA","CALLE","SEGUNDA PRIVADA DE DIVISION DEL NORTE","CALLE","FRONTERA",,"SN",,,,,"COLONIA","GUADALUPE VICTORIA",,,,"91230","30","VERACRUZ DE IGNACIO DE LA LLAVE","182","Tlalnelhuayocan","0015","Guadalupe Victoria","0036","011","2281157346",,,"Fijo","19.55409576","-96.95659738","2019-11"
"7749882","30193722515003401000000000U8","NEVERIA NIEVES DEL MALECON",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","PASEO JOSE MARTI","CALLE","ANTON DE ALAMINOS","CALLE","FERNANDO DE MAGALLANES","AVENIDA","GEORGE WASHINGTON","328","C",,,,,"FRACCIONAMIENTO","REFORMA",,,,"91919","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0468","034","2291935170",,,"Fijo","19.17084643","-96.12241361","2019-11"
"4363515","30044465311000061000000000U3","NEVERÍA PALETERÍA LA MICHOACANA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","TRES","CALLE","DOS","CALLE","UNO","AVENIDA","UNO","5",,,,,,"COLONIA","CENTRO",,,,"94500","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0059","020","2717120241",,,"Fijo","18.89434999","-96.93578342","2010-07"
"7976261","30189722515000581000000000U8","NEVERIA SIN NOMBRE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","LIBRAMIENTO ADOLFO LOPEZ MATEOS","CALLE","MANGO CRIOLLO","CALLE","MANGO MANILA","CALLE","MANGO PLÁTANO",,"SN",,,,,"COLONIA","LOS MANGOS",,,,"92840","30","VERACRUZ DE IGNACIO DE LA LLAVE","189","Tuxpan","0005","Alto Lucero","079A","008",,,,"Semifijo","20.96011445","-97.44384662","2019-11"
"4469440","30087722515000251000000000U4","NEVERIA TEPOZNIEVES",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CARRETERA","XALAPA VERACRUZ","PRIVADA","NINGUNO","CALLE","LAGUNA DE BACALAR","CALLE","PASEO DE LOS LAGOS","680",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,,"COLONIA","PLAZA LAS AMÉRICAS","CENTRO Y PLAZA COMERCIAL","LAS AMERICAS XALAPA","680","91193","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1904","001",,,,"Fijo","19.51338204","-96.87585804","2010-07"
"6464749","30193722219017452010000000U4","NEVERIA TRIGUEROS",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","PEATONAL","CALLEJON TRIGUEROS","CALLEJON","TRIGUEROS","AVENIDA","IGNACIO ZARAGOZA","PEATONAL","CALLEJON TRIGUEROS","74",,,,,,"COLONIA","ZONA CENTRO",,,,"91700","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0218","014","2299013714",,,"Fijo","19.19993113","-96.13711711","2010-07"
"8044965","30039722330000041000000000U4","NEVERIA WERO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CARRETERA","ANTIGUA A MINATITLAN","CALLE","LAS JIRAFAS","ANDADOR","LAS TORONJAS","CALLE","NINGUNO",,"SN","CENTRO Y PLAZA COMERCIAL","PISO 1",,,"COLONIA","LAS GAVIOTAS","CENTRO Y PLAZA COMERCIAL","PLAZA EL DORADO","B2","96536","30","VERACRUZ DE IGNACIO DE LA LLAVE","039","Coatzacoalcos","0001","Coatzacoalcos","1574","031",,,,"Fijo","18.13731104","-94.50033238","2019-11"
"4276572","30087722515001231000000000U5","NEVERIA XALLITIC",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","MILAN","CALLE","DOCTOR RAFAEL LUCIO","CALLE","FRANCISCO I. MADERO","CALLE","XALLITIC","7",,,,,,"COLONIA","ZONA CENTRO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","015A","001",,,,"Fijo","19.53043109","-96.92221864","2014-12"
"4220323","30178722212000221000000000U8","NEVERIA Y CAFETERIA EL BUEN GUSTO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","PLAZA ZARAGOZA","CALLE","DOCTOR GONZALO AGUIRRE BELTRAN","AVENIDA","J. ENRIQUEZ","CALLE","PLAZA ZARAGOZA",,"SN",,,,,"COLONIA","TLACOTALPAN",,,,"95460","30","VERACRUZ DE IGNACIO DE LA LLAVE","178","Tlacotalpan","0001","Tlacotalpan","0090","031","2971004892",,,"Fijo","18.61198392","-95.66089385","2010-07"
"4448952","30038722212000981000000000U3","NEVERIA Y CAFETERIA EL KIOSCO CENTRO DEL PARQUE MIGUEL HIDALGO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","ANTONIO MATEO REBOLLEDO","CALLE","LUIS DE SAN JOSE","CALLE","MIGUEL LERDO","CALLE","MATÍAS REBOLLEDO","1",,,,,,"COLONIA","CENTRO",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0085","011",,,,"Fijo","19.45422721","-96.95932861","2010-07"
